Year,Place,Age Group,Race and Ethnicity,Count of Alcohol Consumption,Rate of Alcohol Consumption,Count of Diabetes,Rate of Diabetes,Count of Hypertension,Rate of Hypertension,Count of Smoking,Rate of Smoking,Count of Low Weight Gain,Rate of Low Weight Gain,Count of Inadequate Prenatal Care,Rate of Inadequate Prenatal Care,Count of Other Risks,Rate of Other Risks
2015,Crestwood,35 to 39,All Race/Eth,0,0,*,*,*,*,*,*,7,*,*,*,*,*
2015,Crestwood,40 to 44,All Race/Eth,0,0,0,0,*,*,0,0,*,*,0,0,*,*
2015,Crestwood,All Ages,Hispanic,0,0,*,*,*,*,*,*,6,*,6,*,*,*
2015,Crestwood,All Ages,NH Asian/PI,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2015,Crestwood,All Ages,NH Black,0,0,0,0,*,*,*,*,5,*,5,*,*,*
2015,Crestwood,All Ages,NH White,0,0,7,*,5,*,*,*,24,29.3,20,24.4,13,*
2015,Crestwood,20 to 24,Hispanic,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2015,Crestwood,25 to 29,Hispanic,0,0,0,0,0,0,*,*,*,*,0,0,*,*
2015,Crestwood,30 to 34,Hispanic,0,0,*,*,0,0,*,*,*,*,*,*,*,*
2015,Crestwood,35 to 39,Hispanic,0,0,*,*,*,*,0,0,0,0,0,0,*,*
2015,Crestwood,20 to 24,NH Asian/PI,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2015,Crestwood,25 to 29,NH Asian/PI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Crestwood,30 to 34,NH Asian/PI,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2015,Crestwood,15 to 17,NH Black,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Crestwood,20 to 24,NH Black,0,0,0,0,0,0,*,*,0,0,*,*,*,*
2015,Crestwood,25 to 29,NH Black,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2015,Crestwood,30 to 34,NH Black,0,0,0,0,0,0,*,*,*,*,0,0,0,0
2015,Crestwood,35 to 39,NH Black,0,0,0,0,0,0,*,*,*,*,*,*,0,0
2015,Crestwood,40 to 44,NH Black,0,0,0,0,*,*,0,0,*,*,0,0,*,*
2015,Crestwood,15 to 17,NH White,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2015,Crestwood,18 to 19,NH White,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2015,Crestwood,20 to 24,NH White,0,0,0,0,0,0,*,*,*,*,*,*,0,0
2015,Crestwood,25 to 29,NH White,0,0,*,*,0,0,*,*,*,*,*,*,*,*
2015,Crestwood,30 to 34,NH White,0,0,*,*,*,*,0,0,14,*,10,*,9,*
2015,Crestwood,35 to 39,NH White,0,0,*,*,*,*,0,0,*,*,*,*,*,*
2015,Crestwood,40 to 44,NH White,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Crestwood,All Ages,All Race/Eth,0,0,*,*,*,*,5,*,33,31.7,31,29.8,9,*
2016,Crestwood,18 to 19,All Race/Eth,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2016,Crestwood,20 to 24,All Race/Eth,0,0,0,0,0,0,*,*,*,*,8,*,0,0
2016,Crestwood,25 to 29,All Race/Eth,0,0,*,*,0,0,*,*,13,*,8,*,*,*
2016,Crestwood,30 to 34,All Race/Eth,0,0,*,*,*,*,*,*,6,*,9,*,*,*
2016,Crestwood,35 to 39,All Race/Eth,0,0,*,*,*,*,*,*,7,*,5,*,*,*
2016,Crestwood,40 to 44,All Race/Eth,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2016,Crestwood,All Ages,Hispanic,0,0,0,0,0,0,0,0,9,*,9,*,0,0
2016,Crestwood,All Ages,NH Asian/PI,0,0,*,*,0,0,0,0,*,*,*,*,*,*
